point_id,longitude,latitude,depth,log_clay_sand,log_silt_sand
ctb0035-467,-47.0486381369057,-17.015156083874,10,2.9041650800285,1.74919985480926
ctb0035-468,-46.5098316275175,-16.0333518195346,10,-0.498991166118988,-1.7227665977411
ctb0035-469,-46.1413304631521,-16.8516571206602,10,-0.370373788296894,-0.370373788296894
ctb0035-47,-45.8074357967728,-20.0685749652696,10,2.69124308278583,2.22462355152433
ctb0035-470,-48.0704521533924,-19.3310656663327,10,1.70474809223843,-0.441832752279039
ctb0035-471,-48.0696521492304,-19.331865672263,10,1.67843078392105,-0.241162056816888
ctb0035-472,-48.0696521462034,-19.3307656668366,10,1.70474809223843,-0.441832752279039
ctb0035-473,-45.7880245675408,-15.4375498565427,10,-0.966843011036986,-3.56953269648137
ctb0035-474,-44.5839282730926,-21.0501830218301,10,-0.205852054204149,-0.670157662335247
ctb0035-475,-44.5250273573406,-20.9045824254306,10,0.462623521948113,-1.04145387482816
ctb0035-476,-44.9152300823553,-20.6978803923948,10,-0.0645385211375712,-1.92529086185258
ctb0035-477,-44.4105262594042,-20.8611824882852,10,0.770108221696074,-0.174353387144778
ctb0035-478,-45.7299394870219,-21.570482664509,10,0.239229689065834,-0.838329190404443
ctb0035-479,-43.5907197213216,-21.0382854382433,10,0.186585955580412,-1.02450431651439
ctb0035-48,-45.4312326323755,-20.0563758269301,10,0.405465108108164,-1.28093384546206
ctb0035-480,-45.4843374687691,-21.5859833870468,10,0.386772975096012,-1.18562366565774
ctb0035-481,-44.9833344185866,-21.9805866477767,10,-1.145132304303,-1.62470538456489
ctb0035-482,-46.2303422217646,-21.088278991788,10,0.510825623765991,0.0363676441708748
ctb0035-483,-45.8053368976313,-20.4685769987287,10,2.23804657185647,0.75377180237638
ctb0035-484,-46.3029457655356,-22.0534834568569,10,0.336472236621213,-2.30258509299405
ctb0035-485,-46.1793451149822,-22.175084371487,10,-0.212561441983673,-1.14209740060785
ctb0035-486,-46.3275470083651,-22.381384938971,10,0.22825865198098,-1.17865499634165
ctb0035-487,-46.6600431656923,-20.1902734529164,10,2.87638551592142,1.83258146374831
ctb0035-488,-45.4036396974236,-22.5299881820186,10,0.432133355190326,-1.81915844341617
ctb0035-489,-45.1285315956677,-20.5965793427264,10,-0.198450938723838,-1.71479842809193
ctb0035-49,-45.8242373475614,-20.5716774700161,10,0.084557388028063,-0.159064694629687
ctb0035-490,-45.1285316125559,-20.6025793733343,10,-0.313657558855042,-1.64865862558738
ctb0035-491,-45.3418336132214,-20.6761792130629,10,-0.476924072090309,-2.26868354131836
ctb0035-492,-44.5159275633151,-21.0043829591168,10,0.955511445027436,0.336472236621213
ctb0035-493,-44.5054282058136,-21.2594842851176,10,1.28785428830664,0.485507815781701
ctb0035-494,-44.5673314592081,-22.1762887125897,10,-0.0219789067187752,-1.63141681915288
ctb0035-495,-44.2120276814269,-21.9367884545973,10,-0.745332933730516,-1.51258808644418
ctb0035-496,-44.5711307459785,-21.9301874841579,10,-0.22825865198098,-1.40691364832263
ctb0035-497,-44.4668291233851,-21.6858865358709,10,0.609064063349404,-0.949080554697146
ctb0035-498,-44.4880294553333,-21.7365867350751,10,-0.735706794978741,-0.503905180921417
ctb0035-499,-44.6630307539832,-21.6699859479399,10,1.05209227303322,-0.382992252256106
ctb0035-5,-41.8221925523026,-15.9898605640152,10,-1.03236290312691,-4.29045944114839
ctb0035-50,-46.3667411599686,-20.3326749029255,10,1.13943428318836,0.75377180237638
ctb0035-502,-43.8966195587885,-20.0145793034433,10,0.0769610411361284,0.65232518603969
ctb0035-507,-43.8644194240123,-20.067479661529,10,0.528067430200497,0.502091943797236
ctb0035-508,-43.7272177570059,-19.8805789862336,10,-0.693147180559945,-0.126751705639144
ctb0035-509,-43.8354189877654,-19.9964793517476,10,0.523248143764548,1.27046254559477
ctb0035-51,-46.1065392663342,-20.4224760087151,10,0.209720530982069,0.0953101798043249
ctb0035-510,-43.7731197994745,-20.4977821596814,10,0.767255152713667,-0.367724780125317
ctb0035-511,-43.819020759182,-20.7040831318536,10,0.194156014440957,-1.79175946922806
ctb0035-512,-45.9290373523439,-20.2651756619869,10,2.93119375241642,1.65822807660353
ctb0035-513,-46.0757387802074,-20.34077567603,10,-0.0476280489892546,-0.988611393453781
ctb0035-514,-45.8662370071385,-20.3278761358079,10,2.14006616349627,1.96944064646551
ctb0035-515,-45.8049368790273,-20.4631769725067,10,1.47085174914795,-0.635988766719997
ctb0035-516,-45.7642366603212,-20.5055772885903,10,2.82137888640921,0.78845736036427
ctb0035-519,-46.3717349876199,-17.9795627395209,10,2.15176220325946,2.34180580614733
ctb0035-52,-45.4057324288033,-20.0597759068159,10,2.25712271891729,-0.587786664902119
ctb0035-520,-46.1105341886394,-18.514566172723,10,0.470003629245736,-1.35812348415319
ctb0035-521,-46.5853382487523,-18.5895654697252,10,2.2512917986065,2.67414864942653
ctb0035-522,-47.8788489433963,-18.7051630105396,10,1.41369333530801,-0.810930216216329
ctb0035-523,-47.7524481065753,-18.7693636374879,10,-0.110000895214328,-1.67397643357167
ctb0035-53,-46.3637425902402,-20.837977416218,10,-0.482851771723585,-0.672093771362113
ctb0035-537,-50.1899674693865,-18.893958260047,10,-2.39789527279837,-3.09104245335832
ctb0035-538,-50.349969434803,-19.1595591026881,10,-2.06801284585621,-3.77276093809464
ctb0035-539,-43.5772169524154,-20.0634803197326,10,0.302280871872934,-0.53062825106217
ctb0035-54,-46.4163453777442,-21.6237810981921,10,0.581029882439239,-1.41706601978664
ctb0035-543,-44.2203148381025,-16.9320615375646,10,1.37054600415175,0.271933715483642
ctb0035-544,-43.8340119710155,-17.1006632908985,10,1.02961941718116,0.182321556793955
ctb0035-545,-44.058111767553,-16.1249571770095,10,1.89085037187229,1.58412010444981
ctb0035-546,-42.2612966795022,-16.1714608623205,10,0.182321556793955,0.125163142954006
ctb0035-547,-41.9330999285793,-18.9542778980443,10,-0.443931388935961,-1.40534255609059
ctb0035-548,-46.1151456001096,-22.4972860712401,10,0.359374000907897,-1.30833281965018
ctb0035-55,-45.6932391690529,-21.5671827451342,10,0.762140052046897,-0.847297860387204
ctb0035-550,-44.7083327137074,-22.1912884125235,10,0.130620182417064,-1.68175857401373
ctb0035-553,-42.6241130294866,-21.6532910435331,10,-0.27443684570176,-1.42711635564015
ctb0035-554,-42.8414094570502,-19.6182796063265,10,-0.395895657092014,-1.38629436111989
ctb0035-555,-42.1355059496138,-20.641686834695,10,1.08462604669337,-1.56861591791385
ctb0035-557,-44.0463195116682,-19.5087762433615,10,1.83258146374831,0.0800427076735364
ctb0035-558,-43.3665149112566,-19.9761803454239,10,-0.336472236621213,-2.63905732961526
ctb0035-559,-43.2812146967471,-20.1741816116231,10,-0.0224728558520586,-1.40876721697195
ctb0035-56,-44.740329792833,-21.1162829624849,10,0.0689928714869514,-1.17272026082183
ctb0035-560,-46.3206403274539,-20.1721742147444,10,2.26436388017385,0.628608659422374
ctb0035-562,-45.3234335531109,-20.7093794274891,10,0.23767165187712,-1.76766191764899
ctb0035-563,-45.5558359081876,-20.8513795546415,10,0.454736157114947,-0.78845736036427
ctb0035-564,-46.3023418733676,-20.7661772204324,10,0.194156014440957,0.305381649551182
ctb0035-565,-41.3330939646853,-18.65267743797,10,-0.198450938723838,-1.71479842809193
ctb0035-566,-42.9667084534886,-18.7744746363591,10,0.743578034186837,-1.06471073699243
ctb0035-567,-42.6313058709877,-18.9025760894341,10,-0.0219789067187752,-1.63141681915288
ctb0035-568,-44.2217205428816,-19.3310748803717,10,1.70474809223843,0.606135803570315
ctb0035-569,-40.252682635442,-17.8488748644857,10,-0.757685701697517,-2.36712361413162
ctb0035-57,-46.0816390128613,-20.4057759877107,10,2.94443897916644,1.6094379124341
ctb0035-573,-49.1948588128244,-18.5282589571837,10,1.46151778235748,-0.0645385211375712
ctb0035-574,-48.3301526480957,-18.7541621698992,10,1.46151778235748,-0.0645385211375712
ctb0035-575,-41.129694162668,-19.4956827283504,10,-0.0659579677917974,-1.65292302437384
ctb0035-577,-41.3653972084455,-19.8858844203552,10,-0.693147180559945,-2.18122423598978
ctb0035-578,-41.4977987956983,-20.0515850524185,10,-0.476924072090309,-2.26868354131836
ctb0035-58,-44.0993240967628,-21.0374841718644,10,2.03143232249348,1.35454566280531
ctb0035-580,-41.9865044196262,-20.5592867351177,10,0.462623521948113,-1.04145387482816
ctb0035-582,-42.2263081806223,-21.1720894753151,10,0.0215062052209637,-1.88273124743378
ctb0035-586,-46.5436483360409,-22.2325836434787,10,-0.727048732235627,-1.69644928942373
ctb0035-588,-46.8536479669211,-21.2876783175553,10,-0.616186139423817,-0.776528789498996
ctb0035-589,-47.0047482688955,-20.9756764163844,10,-1.94591014905531,-3.04452243772342
ctb0035-59,-45.9838418885799,-21.6611824333117,10,0.563935449079939,-1.29928298413026
ctb0035-597,-48.2628547909676,-19.7280671261899,10,1.17007125265025,0.287682072451781
ctb0035-6,-41.0393859445805,-16.0757625150939,10,-2.07944154167984,-4.47733681447821
ctb0035-60,-44.7343295725364,-21.0573826787731,10,0.810930216216329,-0.0870113769896298
ctb0035-601,-48.6272586989916,-20.0828678955359,10,-0.908855753386637,-2.41293315016291
ctb0035-609,-50.7908747426021,-19.8328610470291,10,-1.09861228866811,-2.15466496291742
ctb0035-61,-44.0937240776167,-21.0476842384085,10,1.87180217690159,0.916290731874155
ctb0035-616,-49.3260602946293,-18.701159481678,10,1.48807705542983,0.538996500732687
ctb0035-619,-49.5225619795016,-18.7617592916259,10,-0.955511445027436,-1.87180217690159
ctb0035-62,-45.8683426220875,-22.21188539431,10,-2.56494935746154,-1.58412010444981
ctb0035-622,-49.0191574165276,-18.5167593263577,10,0.712949807856125,-0.0408219945202552
ctb0035-623,-48.9010565590824,-18.5404597288737,10,-1.74296930505862,-2.59026716544583
ctb0035-624,-47.6397463208252,-18.4294621773726,10,0.136575535005751,-1.22866541691631
ctb0035-625,-46.7225401079814,-18.8780666453847,10,1.91959284073794,0.241162056816888
ctb0035-626,-46.9067417586085,-18.938266517992,10,-0.191055236762709,-1.05605267424931
ctb0035-627,-47.1789444543772,-19.1254668200601,10,-0.693147180559945,-1.79175946922806
ctb0035-628,-47.2159450661229,-19.2421673209672,10,-0.194156014440958,-1.98591548366901
ctb0035-629,-45.6467315833045,-18.9883697477978,10,2.17853244432407,1.92181259747625
ctb0035-63,-45.6376351787968,-20.3540768390105,10,0.510825623765991,0.739667196194838
ctb0035-630,-45.6384316827486,-19.0534701102589,10,1.74919985480926,1.74919985480926
ctb0035-631,-45.8294335024766,-19.1467701512978,10,-1.23676262714893,-1.1314021114911
ctb0035-632,-45.9625341375015,-18.9694689102764,10,1.70474809223843,-0.441832752279039
ctb0035-633,-45.5906311864642,-19.0143700157795,10,-0.675128675057267,-1.17411984117625
ctb0035-634,-45.96293799783,-20.394676230485,10,1.9061698204058,0.310154928303839
ctb0035-635,-44.080520703526,-19.8543780149287,10,-0.611801541105993,-1.8803128665695
ctb0035-636,-43.9788204920646,-20.1014795701832,10,-1.75253875607477,-1.83258146374831
ctb0035-637,-43.4497155909342,-19.9623800763442,10,1.44691898293633,1.12601126285622
ctb0035-638,-43.7600187236257,-20.1400802960182,10,1.28093384546206,0.725937003382936
ctb0035-639,-43.7124179086997,-19.9864795886245,10,-0.231801614057324,0.503905180921417
ctb0035-64,-45.9070376402135,-20.4322765602388,10,-0.0659579677917974,-1.65292302437384
ctb0035-641,-43.3018155667345,-20.4338829530369,10,0.626455806061273,-1.03609193168678
ctb0035-642,-43.3983160502447,-20.3033820266464,10,0.0889474860164961,-1.45861502269952
ctb0035-643,-43.5619185026772,-20.6882836750928,10,1.019831410815,-0.2578291093021
ctb0035-644,-43.9341214558228,-20.5983822975122,10,0.423814246776361,-1.38629436111989
ctb0035-648,-43.7768196179763,-20.4192817365511,10,0.796331416795176,0.122602322092332
ctb0035-649,-43.6675190706648,-20.5633827609209,10,1.41528189799314,-0.268263986594679
ctb0035-65,-44.340126134739,-21.0293835281701,10,-0.563935449079939,-1.8632184332102
ctb0035-654,-42.3102094505065,-21.3639902932598,10,0.741937344729377,-1.45528723260684
ctb0035-655,-41.1787940437412,-19.2655813050528,10,0.387765531008763,-1.84582669049833
ctb0035-656,-41.8812022147964,-20.0660842645256,10,0.414433778090925,-1.66500776358891
ctb0035-657,-42.589107356998,-19.6530803708707,10,0.740400065410491,-2.04769284336526
ctb0035-658,-42.9245130906892,-20.729085430359,10,0.931558204004943,-1.17865499634165
ctb0035-659,-42.9867155373836,-21.4164889059247,10,0.659245628884264,-0.916290731874155
ctb0035-66,-44.4072219355328,-19.2625740835944,10,-0.602996083565648,-1.07992015565596
ctb0035-661,-42.665607064428,-19.2700780730483,10,0.306730267422475,-1.58412010444981
ctb0035-663,-50.4822709979675,-19.3542596677168,10,-1.27296567581289,-2.93119375241642
ctb0035-665,-41.1937910524069,-17.9014733119635,10,-0.396415272588246,-1.92789164355264
ctb0035-666,-44.3284237628649,-20.2103793068313,10,1.71297859137494,0.934309237376833
ctb0035-667,-44.4784245507712,-20.0305780012296,10,-0.356674943938732,-1.20397280432594
ctb0035-668,-43.0929143850306,-20.6664846924806,10,0.405465108108164,-2.02814824729229
ctb0035-669,-43.3339138649997,-19.6807788210265,10,-0.332705753825736,-1.7730673362159
ctb0035-670,-41.5391981838717,-19.6600827619931,10,0.494018505449609,-1.97408102602201
ctb0035-671,-40.5964831571226,-16.6294667552574,10,-0.869037847023609,-1.64222773525709
ctb0035-672,-40.6665848541524,-17.1637699048691,10,0.125163142954006,-2.42036812865043
ctb0035-673,-40.644285384213,-17.5120720636258,10,0.0224728558520586,-1.38629436111989
ctb0035-675,-47.4183451179775,-18.6478638161436,10,-0.154150679827258,-1.69459572077441
ctb0035-676,-46.8450426733145,-19.4678693660649,10,0.213574100298059,-1.94591014905531
ctb0035-677,-44.1070201526486,-19.5572763631853,10,1.79175946922806,-0.367724780125317
ctb0035-678,-43.8530181982846,-19.6373773847552,10,1.62924053973028,1.3609765531356
ctb0035-679,-44.2064214516427,-19.7318770651715,10,0.819440905884237,-0.550046336919272
ctb0035-68,-43.8570180270698,-19.5578769466962,10,1.6094379124341,0.526093095896779
ctb0035-680,-43.671816862486,-19.7192782475607,10,1.06087196068526,0.510825623765991
ctb0035-681,-43.5130161742738,-19.9773800086994,10,1.02165124753198,0.575364144903562
ctb0035-683,-43.5987178600245,-20.3347817162271,10,-0.137201121513485,-0.367724780125317
ctb0035-684,-43.9814195548313,-19.7381776268409,10,1.54044504094715,0
ctb0035-685,-43.781019185092,-20.2453808057512,10,-0.110000895214328,-1.67397643357167
ctb0035-686,-48.4752532614896,-18.5545608246189,10,0.810930216216329,-0.0870113769896298
ctb0035-687,-48.6244548945961,-18.728061326826,10,-1.51982575374441,-1.06784063000136
ctb0035-688,-47.9208504668165,-19.1496651363042,10,1.64515599503618,1.06784063000136
ctb0035-689,-47.4363460301323,-18.9397652584306,10,0.29423947299794,-1.23969088692802
ctb0035-69,-43.7795171479594,-19.4728766657961,10,1.85238409104449,1.63413052502447
ctb0035-691,-45.3085340777327,-20.9363806108518,10,-0.581029882439239,-1.99809590222588
ctb0035-693,-45.6403356451521,-20.5117776312131,10,1.54489939129653,-0.575364144903562
ctb0035-694,-45.831336524536,-20.2590758746005,10,3.74950407593037,1.87180217690159
ctb0035-696,-46.33004059303,-20.2390745269192,10,2.43611648561857,0.619039208406224
ctb0035-697,-46.1216395388468,-20.4743762305117,10,2.57768838323897,0.916290731874155
ctb0035-699,-43.6846094373179,-16.5065601399257,10,0.936093359170335,0.371563556432483
ctb0035-7,-46.1791287334312,-15.9229518608017,10,2.67414864942653,2.2512917986065
ctb0035-70,-44.7320885781371,-19.4609478112713,10,1.34992671694902,2.24374459297111
ctb0035-700,-42.0623964888758,-16.9142657148263,10,-0.143100843640673,0.382992252256106
ctb0035-701,-41.5655931519264,-17.3707694133611,10,0.332705753825736,-1.44036158239017
ctb0035-704,-46.0290340417394,-18.7197674435435,10,1.85238409104449,1.63413052502447
ctb0035-705,-46.4616361262334,-18.1454634185013,10,1.51059207779747,-1.04145387482816
ctb0035-707,-46.4280368394663,-18.5383655665555,10,0.693147180559945,0.298492988555997
ctb0035-708,-46.6750380115388,-18.2081632641376,10,0.980829253011726,0.635988766719997
ctb0035-709,-44.0683184760572,-19.027773586731,10,1.05209227303322,-0.382992252256106
ctb0035-71,-44.7319058246543,-19.4613374359188,10,0.730887508542792,1.52939520476056
ctb0035-710,-44.1772201562977,-19.3272749624601,10,2.41079867763428,0.762140052046897
ctb0035-713,-43.6270070675255,-15.5799547597637,10,-1.53147637096439,-2.00148000021012
ctb0035-715,-43.5813079104586,-16.1895584747582,10,2.09186406167839,-0.105360515657826
ctb0035-716,-43.328005396209,-16.0010578368085,10,-0.548565951748838,-0.439366659783846
ctb0035-717,-43.518907032308,-16.0160575651389,10,-0.437213806422745,-0.826678573184468
ctb0035-718,-44.4848164005947,-16.6375593135019,10,-1.24521576285999,-1.48160454092422
ctb0035-719,-41.6938907384727,-15.6207585168132,10,-0.708651367095911,-3.07577498122753
ctb0035-722,-42.2524970675102,-16.4018622726289,10,0,-1.29928298413026
ctb0035-723,-42.4860089028461,-20.5953857576572,10,0.387765531008763,-1.84582669049833
ctb0035-724,-42.9608117259084,-20.0981819527305,10,0.287682072451781,-1.46633706879343
ctb0035-726,-44.4547251882863,-20.3399796791232,10,0,-2.058388132482
ctb0035-727,-44.6535231941336,-18.9419717910739,10,1.01856958099457,1.36687627526279
ctb0035-728,-45.4591289774161,-18.5726679703333,10,3.02042488614436,1.25276296849537
ctb0035-729,-45.4889310667406,-19.2926717191013,10,3.07961375753469,0.810930216216329
ctb0035-73,-46.1427361288463,-19.1653695067651,10,-0.969400557188104,-1.06471073699243
ctb0035-730,-46.3914406939546,-20.0950736503337,10,1.37054600415175,0.271933715483642
ctb0035-733,-47.0783471740408,-20.3975734136192,10,-0.976009966575777,-2.62466859216316
ctb0035-74,-44.2499211266794,-19.4652755369659,10,3.25809653802148,3.13549421592915
ctb0035-741,-46.4041375296399,-18.8828674214163,10,2.19722457733622,0.916290731874155
ctb0035-742,-42.5683992656379,-16.1529601765593,10,-1.8067973465926,-1.11365016603265
ctb0035-743,-42.986903682774,-16.5722618864372,10,-1.04380405217311,-2.87638551592142
ctb0035-744,-43.7180112171461,-17.201664108364,10,1.77649199709727,0.780158557549575
ctb0035-746,-43.9858140528549,-17.4621650466132,10,1.74523945359316,0.860201265223112
ctb0035-747,-44.6271169406321,-16.3385573085973,10,-2.42036812865043,-3.80666248977032
ctb0035-748,-43.0973024904149,-15.5146553385302,10,-1.30405626288292,-1.85059996925099
ctb0035-749,-44.516614088347,-15.3917519885974,10,-2.10413415427021,-2.32727770558442
ctb0035-75,-44.2717008621402,-19.4526254474165,10,3.72569342723665,2.01490302054226
ctb0035-750,-44.5187203179981,-18.2322682206507,10,2.484906649788,1.94591014905531
ctb0035-751,-43.3924091220285,-17.4974664772248,10,0.390866308687012,0.625705899764413
ctb0035-752,-42.9440034091527,-16.6157622274343,10,-2.54272622067683,-3.10234200861225
ctb0035-754,-44.1209158787877,-17.7643664721934,10,0.980829253011726,0.0909717782057268
ctb0035-755,-45.0118251712034,-18.5343687759401,10,-0.578077850775158,-0.130053128248198
ctb0035-757,-43.572309167394,-16.8241622165803,10,1.36330484289519,1.43074612369072
ctb0035-758,-44.4149148522859,-16.1815568155918,10,-1.6094379124341,-1.47590651980958
ctb0035-759,-45.0255203165548,-16.3803567571052,10,-4.38202663467388,-1.43758765550744
ctb0035-76,-44.4065219239984,-19.2603740733749,10,3.13549421592915,2.23359222150709
ctb0035-760,-42.9794028761389,-16.2111597512864,10,0.709147521906386,-1.64222773525709
ctb0035-761,-44.3278151901233,-16.6816598819843,10,-1.79175946922806,-2.15948424935337
ctb0035-766,-41.7694908104089,-15.3126564659637,10,-1.26113121816588,-0.958850346292951
ctb0035-767,-41.1138860729536,-15.8042606905405,10,0.359374000907897,-1.30833281965018
ctb0035-768,-50.7871741850934,-19.6536602445716,10,-1.42711635564015,-2.371577964481
ctb0035-769,-50.3950713617208,-19.7091615301584,10,0.435318071257846,-0.723918839226699
ctb0035-77,-44.4842226077454,-19.2714739535918,10,1.5712166996139,-0.826678573184468
ctb0035-770,-49.1628630777069,-20.137266753007,10,-0.614366302706831,-2.31911439494526
ctb0035-772,-47.4420485767432,-19.8549698211305,10,1.72923911224672,0.897941593205959
ctb0035-773,-46.8827435513725,-19.6769703284754,10,1.13497993283898,0.367724780125317
ctb0035-775,-44.969126438652,-19.17797232982,10,2.33537491581704,3.09104245335832
ctb0035-776,-45.4429292815805,-18.7469689388628,10,3.56953269648137,2.60268968544438
ctb0035-778,-45.1145352294109,-21.8802858078772,10,0.207639364778245,-1.09861228866811
ctb0035-779,-44.1037253728603,-21.4694863736442,10,0.139761942375159,-1.04982212449868
ctb0035-78,-44.5232235861315,-19.5227752069044,10,3.04452243772342,2.42774823594805
ctb0035-780,-43.0521084530356,-18.467272721242,10,0.510825623765991,-1.01160091167848
ctb0035-783,-41.3056925233983,-18.1231743965185,10,0.0219789067187752,-1.6094379124341
ctb0035-784,-46.5000443120973,-21.0403780536727,10,0.396415272588246,-1.53147637096439
ctb0035-786,-42.1942052980371,-20.1961842653069,10,0.133531392624523,-1.43508452528932
ctb0035-8,-42.2834953364495,-15.3816559886208,10,-2.56494935746154,-3.81771232595691
ctb0035-80,-44.4850370841544,-19.5152260179925,10,2.84781214347737,1.90954250488444
ctb0035-800,-44.0790118792533,-16.0946569589243,10,-2.17475172148416,-3.78418963391826
ctb0035-801,-45.6483316068337,-18.9923697651623,10,0.476924072090309,1.07992015565596
ctb0035-802,-42.9707084876312,-18.7743746270557,10,0.405465108108164,-1.28093384546206
ctb0035-803,-49.1540630063383,-20.1364667723837,10,-1.44036158239017,-2.53897387105828
ctb0035-808,-46.9161437593935,-19.6538701298856,10,0.496436886313891,-0.0741079721537219
ctb0035-809,-46.845343844738,-19.8928715039835,10,1.11365016603265,-0.693147180559945
ctb0035-810,-46.884244143808,-19.8864713749734,10,-0.554310735705729,-0.592051063688577
ctb0035-811,-47.6946487498435,-19.182365853202,10,0.58451333955715,-1.91692261218206
ctb0035-818,-46.5081468354454,-21.8491819281296,10,1.88706964903238,0.8754687373539
ctb0035-819,-44.8343341733986,-22.3151886834017,10,0.0444517625708338,-1.48160454092422
ctb0035-82,-44.8329360554234,-19.540877284851,10,-1.58412010444981,-2.56494935746154
ctb0035-820,-44.7835336932936,-22.300488747469,10,-0.178248231406319,-1.58923520511658
ctb0035-821,-44.8446327489235,-21.8191862166912,10,-0.315852949418477,-1.03798766685167
ctb0035-84,-45.5356309176206,-19.0865705250765,10,1.49664241828876,0.182321556793955
ctb0035-85,-45.8488336212046,-19.130970022922,10,2.59026716544583,0.847297860387204
ctb0035-86,-45.8874338941815,-19.1136698414731,10,2.56494935746154,0.980829253011726
ctb0035-87,-45.9725345879904,-19.1110696271552,10,-0.405465108108164,-2.43361335540045
ctb0035-88,-46.1136356577426,-19.0767691151412,10,2.14658084451746,0.441832752279039
ctb0035-89,-46.1495359739862,-19.0850690734585,10,1.85629799036563,0.955511445027436
ctb0035-9,-45.9742267798574,-15.780351457422,10,-2.30258509299405,-4.49980967033027
ctb0035-90,-46.0756762290185,-19.2514187034217,10,2.07944154167984,0
ctb0035-91,-46.0754855454027,-19.2514566218376,10,2.09186406167839,-0.105360515657826
ctb0035-92,-43.8569180259597,-19.5577769463878,10,1.86478460424294,0.492476485097794
ctb0035-93,-44.2792563154815,-19.4439197554334,10,4.24849524204936,3.36729582998647
ctb0035-94,-45.1757538633081,-19.3898665741299,10,1.59393372589814,0.570544858467613
ctb0035-95,-45.1758568079559,-19.389766688195,10,2.43611648561857,0.619039208406224
ctb0035-96,-45.5544308712027,-19.0082700679528,10,2.81839825827108,1.98100146886658
ctb0035-97,-45.5543308685725,-19.0075700644882,10,2.14658084451746,0.441832752279039
ctb0035-98,-45.6360313516494,-18.9326694786759,10,1.57553636075842,0.916290731874155
ctb0035-99,-45.6968324311298,-19.155770510834,10,2.30258509299405,0.405465108108164
ctb0036-ACC-10003-2008,-53.87568505,-29.6621005,10,-0.991640169115942,-1.41908418394288
ctb0036-ACC-10003-2018,-53.87568505,-29.6621005,10,-0.76460614454209,-1.35239280944421
ctb0036-ACC-10004-2008,-53.87544768,-29.66210566,10,-1.1314021114911,-1.23676262714893
ctb0036-ACC-10004-2018,-53.87544768,-29.66210566,10,-1.3143208614948,-1.49664241828876
ctb0036-ACC-10005-2008,-53.87522063,-29.66211059,10,-1.21444410419323,-1.32566973930346
ctb0036-ACC-10005-2018,-53.87522063,-29.66211059,10,-1.03609193168678,-1.35454566280531
ctb0036-ACC-10006-2008,-53.87499358,-29.66211552,10,-0.485507815781701,-1.17865499634165
ctb0036-ACC-10006-2018,-53.87499358,-29.66211552,10,-1.20896034583698,-1.63974326192943
ctb0036-ACC-10007-2008,-53.87475621,-29.66212067,10,-0.260283098263666,-1.16315080980568
ctb0036-ACC-10007-2018,-53.87475621,-29.66212067,10,-0.550046336919272,-1.06087196068526
ctb0036-ACC-11002-2008,-53.87591774,-29.66229388,10,-1.11436064563625,-1.45083288225746
ctb0036-ACC-11002-2018,-53.87591774,-29.66229388,10,-0.72951482473082,-1.19213834667893
ctb0036-ACC-11003-2008,-53.87569069,-29.66229881,10,-1.06635142644989,-1.22050210627715
ctb0036-ACC-11003-2018,-53.87569069,-29.66229881,10,-0.802346472524937,-1.28785428830664
ctb0036-ACC-11004-2008,-53.87545332,-29.66230396,10,-1.26851132546351,-1.26851132546351
ctb0036-ACC-11004-2018,-53.87545332,-29.66230396,7.5,-0.958850346292951,-1.26113121816588
ctb0036-ACC-11005-2008,-53.87522627,-29.66230889,10,-0.415515443961666,-1.07880966137193
ctb0036-ACC-11005-2018,-53.87522627,-29.66230889,10,-0.819440905884238,-1.36948724280351
ctb0036-ACC-11006-2008,-53.87499922,-29.66231382,10,-0.485507815781701,-1.17865499634165
ctb0036-ACC-11006-2018,-53.87499922,-29.66231382,10,-1.3143208614948,-1.49664241828876
ctb0036-ACC-12002-2008,-53.87592364,-29.66250119,10,-0.819440905884238,-1.36948724280351
ctb0036-ACC-12002-2018,-53.87592364,-29.66250119,10,-0.836248024200619,-1.45528723260684
ctb0036-ACC-12003-2008,-53.87569659,-29.66250612,10,-0.504556010752395,-1.26224171244991
ctb0036-ACC-12003-2018,-53.87569659,-29.66250612,10,-0.385662480811985,-1.13943428318836
ctb0036-ACC-12004-2008,-53.87545922,-29.66251127,10,-0.554996842079128,-1.28093384546206
ctb0036-ACC-12004-2018,-53.87545922,-29.66251127,10,-1.019831410815,-1.2776605201171
ctb0036-ACC-12005-2008,-53.87523217,-29.6625162,10,-0.385662480811985,-1.13943428318836
ctb0036-ACC-12005-2018,-53.87523217,-29.6625162,10,-0.658055860748675,-1.31730148963294
ctb0036-ACC-13002-2008,-53.87592929,-29.66269949,10,-0.658055860748675,-1.31730148963294
ctb0036-ACC-13002-2018,-53.87592929,-29.66269949,10,-0.554996842079128,-1.28093384546206
ctb0036-ACC-13003-2008,-53.87570224,-29.66270442,10,-0.454736157114947,-1.24319351747922
ctb0036-ACC-13003-2018,-53.87570224,-29.66270442,2.5,-0.710241613919245,-1.59263079411772
ctb0036-ACC-13004-2008,-53.87546486,-29.66270957,10,-0.573345980747325,-1.36827585561721
ctb0036-ACC-13004-2018,-53.87546486,-29.66270957,10,-0.44628710262842,-1.02165124753198
ctb0036-ACC-13005-2008,-53.87523781,-29.6627145,10,-0.212561441983673,-1.14209740060785
ctb0036-ACC-13005-2018,-53.87523781,-29.6627145,10,-0.587786664902119,-1.21639532432449
